run_id,run_dir,dataset_name,frequency,seasonal_period,pattern_len,pattern_lens,qrels_n_bins,forecast_h,seed,patterns_per_series,regime_definition,scope,error_regime,best_model,disagreement_regime,n
freqquarterly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h2__seed42__pps1__regfull,m3_quarterly,quarterly,4,12.0,"12,24,36",3,2,42,1,full,pattern_length,high,AutoETS,high,23
freqquarterly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h2__seed42__pps1__regfull,m3_quarterly,quarterly,4,12.0,"12,24,36",3,2,42,1,full,pattern_length,high,AutoETS,low,5
freqquarterly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h2__seed42__pps1__regfull,m3_quarterly,quarterly,4,12.0,"12,24,36",3,2,42,1,full,pattern_length,high,AutoETS,medium,13
freqquarterly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h2__seed42__pps1__regfull,m3_quarterly,quarterly,4,12.0,"12,24,36",3,2,42,1,full,pattern_length,high,LGBM,high,37
freqquarterly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h2__seed42__pps1__regfull,m3_quarterly,quarterly,4,12.0,"12,24,36",3,2,42,1,full,pattern_length,high,LGBM,low,6
freqquarterly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h2__seed42__pps1__regfull,m3_quarterly,quarterly,4,12.0,"12,24,36",3,2,42,1,full,pattern_length,high,LGBM,medium,21
freqquarterly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h2__seed42__pps1__regfull,m3_quarterly,quarterly,4,12.0,"12,24,36",3,2,42,1,full,pattern_length,high,XGB,high,36
freqquarterly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h2__seed42__pps1__regfull,m3_quarterly,quarterly,4,12.0,"12,24,36",3,2,42,1,full,pattern_length,high,XGB,low,4
freqquarterly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h2__seed42__pps1__regfull,m3_quarterly,quarterly,4,12.0,"12,24,36",3,2,42,1,full,pattern_length,high,XGB,medium,11
freqquarterly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h2__seed42__pps1__regfull,m3_quarterly,quarterly,4,12.0,"12,24,36",3,2,42,1,full,pattern_length,low,AutoARIMA,high,1
freqquarterly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h2__seed42__pps1__regfull,m3_quarterly,quarterly,4,12.0,"12,24,36",3,2,42,1,full,pattern_length,low,AutoARIMA,low,27
freqquarterly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h2__seed42__pps1__regfull,m3_quarterly,quarterly,4,12.0,"12,24,36",3,2,42,1,full,pattern_length,low,AutoARIMA,medium,20
freqquarterly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h2__seed42__pps1__regfull,m3_quarterly,quarterly,4,12.0,"12,24,36",3,2,42,1,full,pattern_length,low,AutoETS,high,1
freqquarterly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h2__seed42__pps1__regfull,m3_quarterly,quarterly,4,12.0,"12,24,36",3,2,42,1,full,pattern_length,low,AutoETS,low,40
freqquarterly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h2__seed42__pps1__regfull,m3_quarterly,quarterly,4,12.0,"12,24,36",3,2,42,1,full,pattern_length,low,AutoETS,medium,27
freqquarterly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h2__seed42__pps1__regfull,m3_quarterly,quarterly,4,12.0,"12,24,36",3,2,42,1,full,pattern_length,low,LGBM,low,49
freqquarterly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h2__seed42__pps1__regfull,m3_quarterly,quarterly,4,12.0,"12,24,36",3,2,42,1,full,pattern_length,low,LGBM,medium,24
freqquarterly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h2__seed42__pps1__regfull,m3_quarterly,quarterly,4,12.0,"12,24,36",3,2,42,1,full,pattern_length,low,XGB,high,1
freqquarterly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h2__seed42__pps1__regfull,m3_quarterly,quarterly,4,12.0,"12,24,36",3,2,42,1,full,pattern_length,low,XGB,low,44
freqquarterly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h2__seed42__pps1__regfull,m3_quarterly,quarterly,4,12.0,"12,24,36",3,2,42,1,full,pattern_length,low,XGB,medium,22
freqquarterly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h2__seed42__pps1__regfull,m3_quarterly,quarterly,4,12.0,"12,24,36",3,2,42,1,full,pattern_length,medium,AutoARIMA,high,42
freqquarterly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h2__seed42__pps1__regfull,m3_quarterly,quarterly,4,12.0,"12,24,36",3,2,42,1,full,pattern_length,medium,AutoARIMA,low,20
freqquarterly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h2__seed42__pps1__regfull,m3_quarterly,quarterly,4,12.0,"12,24,36",3,2,42,1,full,pattern_length,medium,AutoARIMA,medium,26
freqquarterly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h2__seed42__pps1__regfull,m3_quarterly,quarterly,4,12.0,"12,24,36",3,2,42,1,full,pattern_length,medium,AutoETS,high,20
freqquarterly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h2__seed42__pps1__regfull,m3_quarterly,quarterly,4,12.0,"12,24,36",3,2,42,1,full,pattern_length,medium,AutoETS,low,8
freqquarterly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h2__seed42__pps1__regfull,m3_quarterly,quarterly,4,12.0,"12,24,36",3,2,42,1,full,pattern_length,medium,AutoETS,medium,26
freqquarterly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h2__seed42__pps1__regfull,m3_quarterly,quarterly,4,12.0,"12,24,36",3,2,42,1,full,pattern_length,medium,LGBM,high,25
freqquarterly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h2__seed42__pps1__regfull,m3_quarterly,quarterly,4,12.0,"12,24,36",3,2,42,1,full,pattern_length,medium,LGBM,low,25
freqquarterly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h2__seed42__pps1__regfull,m3_quarterly,quarterly,4,12.0,"12,24,36",3,2,42,1,full,pattern_length,medium,LGBM,medium,26
freqquarterly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h2__seed42__pps1__regfull,m3_quarterly,quarterly,4,12.0,"12,24,36",3,2,42,1,full,pattern_length,medium,XGB,high,14
freqquarterly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h2__seed42__pps1__regfull,m3_quarterly,quarterly,4,12.0,"12,24,36",3,2,42,1,full,pattern_length,medium,XGB,low,21
freqquarterly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h2__seed42__pps1__regfull,m3_quarterly,quarterly,4,12.0,"12,24,36",3,2,42,1,full,pattern_length,medium,XGB,medium,21
freqquarterly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h2__seed42__pps1__regfull,m3_quarterly,quarterly,4,24.0,"12,24,36",3,2,42,1,full,pattern_length,high,AutoARIMA,high,61
freqquarterly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h2__seed42__pps1__regfull,m3_quarterly,quarterly,4,24.0,"12,24,36",3,2,42,1,full,pattern_length,high,AutoARIMA,low,5
freqquarterly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h2__seed42__pps1__regfull,m3_quarterly,quarterly,4,24.0,"12,24,36",3,2,42,1,full,pattern_length,high,AutoARIMA,medium,10
freqquarterly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h2__seed42__pps1__regfull,m3_quarterly,quarterly,4,24.0,"12,24,36",3,2,42,1,full,pattern_length,high,AutoETS,high,40
freqquarterly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h2__seed42__pps1__regfull,m3_quarterly,quarterly,4,24.0,"12,24,36",3,2,42,1,full,pattern_length,high,AutoETS,low,13
freqquarterly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h2__seed42__pps1__regfull,m3_quarterly,quarterly,4,24.0,"12,24,36",3,2,42,1,full,pattern_length,high,AutoETS,medium,19
freqquarterly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h2__seed42__pps1__regfull,m3_quarterly,quarterly,4,24.0,"12,24,36",3,2,42,1,full,pattern_length,high,LGBM,high,31
freqquarterly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h2__seed42__pps1__regfull,m3_quarterly,quarterly,4,24.0,"12,24,36",3,2,42,1,full,pattern_length,high,LGBM,low,12
freqquarterly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h2__seed42__pps1__regfull,m3_quarterly,quarterly,4,24.0,"12,24,36",3,2,42,1,full,pattern_length,high,LGBM,medium,16
freqquarterly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h2__seed42__pps1__regfull,m3_quarterly,quarterly,4,24.0,"12,24,36",3,2,42,1,full,pattern_length,high,XGB,high,32
freqquarterly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h2__seed42__pps1__regfull,m3_quarterly,quarterly,4,24.0,"12,24,36",3,2,42,1,full,pattern_length,high,XGB,low,5
freqquarterly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h2__seed42__pps1__regfull,m3_quarterly,quarterly,4,24.0,"12,24,36",3,2,42,1,full,pattern_length,high,XGB,medium,14
freqquarterly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h2__seed42__pps1__regfull,m3_quarterly,quarterly,4,24.0,"12,24,36",3,2,42,1,full,pattern_length,low,AutoARIMA,high,1
freqquarterly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h2__seed42__pps1__regfull,m3_quarterly,quarterly,4,24.0,"12,24,36",3,2,42,1,full,pattern_length,low,AutoARIMA,low,40
freqquarterly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h2__seed42__pps1__regfull,m3_quarterly,quarterly,4,24.0,"12,24,36",3,2,42,1,full,pattern_length,low,AutoARIMA,medium,23
freqquarterly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h2__seed42__pps1__regfull,m3_quarterly,quarterly,4,24.0,"12,24,36",3,2,42,1,full,pattern_length,low,AutoETS,high,3
freqquarterly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h2__seed42__pps1__regfull,m3_quarterly,quarterly,4,24.0,"12,24,36",3,2,42,1,full,pattern_length,low,AutoETS,low,66
freqquarterly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h2__seed42__pps1__regfull,m3_quarterly,quarterly,4,24.0,"12,24,36",3,2,42,1,full,pattern_length,low,AutoETS,medium,37
freqquarterly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h2__seed42__pps1__regfull,m3_quarterly,quarterly,4,24.0,"12,24,36",3,2,42,1,full,pattern_length,low,LGBM,high,1
freqquarterly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h2__seed42__pps1__regfull,m3_quarterly,quarterly,4,24.0,"12,24,36",3,2,42,1,full,pattern_length,low,LGBM,low,32
freqquarterly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h2__seed42__pps1__regfull,m3_quarterly,quarterly,4,24.0,"12,24,36",3,2,42,1,full,pattern_length,low,LGBM,medium,14
freqquarterly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h2__seed42__pps1__regfull,m3_quarterly,quarterly,4,24.0,"12,24,36",3,2,42,1,full,pattern_length,low,XGB,low,28
freqquarterly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h2__seed42__pps1__regfull,m3_quarterly,quarterly,4,24.0,"12,24,36",3,2,42,1,full,pattern_length,low,XGB,medium,17
freqquarterly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h2__seed42__pps1__regfull,m3_quarterly,quarterly,4,24.0,"12,24,36",3,2,42,1,full,pattern_length,medium,AutoARIMA,high,26
freqquarterly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h2__seed42__pps1__regfull,m3_quarterly,quarterly,4,24.0,"12,24,36",3,2,42,1,full,pattern_length,medium,AutoARIMA,low,20
freqquarterly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h2__seed42__pps1__regfull,m3_quarterly,quarterly,4,24.0,"12,24,36",3,2,42,1,full,pattern_length,medium,AutoARIMA,medium,35
freqquarterly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h2__seed42__pps1__regfull,m3_quarterly,quarterly,4,24.0,"12,24,36",3,2,42,1,full,pattern_length,medium,AutoETS,high,28
freqquarterly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h2__seed42__pps1__regfull,m3_quarterly,quarterly,4,24.0,"12,24,36",3,2,42,1,full,pattern_length,medium,AutoETS,low,18
freqquarterly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h2__seed42__pps1__regfull,m3_quarterly,quarterly,4,24.0,"12,24,36",3,2,42,1,full,pattern_length,medium,AutoETS,medium,37
freqquarterly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h2__seed42__pps1__regfull,m3_quarterly,quarterly,4,24.0,"12,24,36",3,2,42,1,full,pattern_length,medium,LGBM,high,9
freqquarterly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h2__seed42__pps1__regfull,m3_quarterly,quarterly,4,24.0,"12,24,36",3,2,42,1,full,pattern_length,medium,LGBM,low,15
freqquarterly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h2__seed42__pps1__regfull,m3_quarterly,quarterly,4,24.0,"12,24,36",3,2,42,1,full,pattern_length,medium,LGBM,medium,9
freqquarterly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h2__seed42__pps1__regfull,m3_quarterly,quarterly,4,24.0,"12,24,36",3,2,42,1,full,pattern_length,medium,XGB,high,8
freqquarterly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h2__seed42__pps1__regfull,m3_quarterly,quarterly,4,24.0,"12,24,36",3,2,42,1,full,pattern_length,medium,XGB,low,17
freqquarterly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h2__seed42__pps1__regfull,m3_quarterly,quarterly,4,24.0,"12,24,36",3,2,42,1,full,pattern_length,medium,XGB,medium,14
freqquarterly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h2__seed42__pps1__regfull,m3_quarterly,quarterly,4,36.0,"12,24,36",3,2,42,1,full,pattern_length,high,AutoARIMA,high,47
freqquarterly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h2__seed42__pps1__regfull,m3_quarterly,quarterly,4,36.0,"12,24,36",3,2,42,1,full,pattern_length,high,AutoARIMA,low,9
freqquarterly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h2__seed42__pps1__regfull,m3_quarterly,quarterly,4,36.0,"12,24,36",3,2,42,1,full,pattern_length,high,AutoARIMA,medium,14
freqquarterly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h2__seed42__pps1__regfull,m3_quarterly,quarterly,4,36.0,"12,24,36",3,2,42,1,full,pattern_length,high,AutoETS,high,40
freqquarterly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h2__seed42__pps1__regfull,m3_quarterly,quarterly,4,36.0,"12,24,36",3,2,42,1,full,pattern_length,high,AutoETS,low,7
freqquarterly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h2__seed42__pps1__regfull,m3_quarterly,quarterly,4,36.0,"12,24,36",3,2,42,1,full,pattern_length,high,AutoETS,medium,17
freqquarterly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h2__seed42__pps1__regfull,m3_quarterly,quarterly,4,36.0,"12,24,36",3,2,42,1,full,pattern_length,high,LGBM,high,31
freqquarterly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h2__seed42__pps1__regfull,m3_quarterly,quarterly,4,36.0,"12,24,36",3,2,42,1,full,pattern_length,high,LGBM,low,4
freqquarterly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h2__seed42__pps1__regfull,m3_quarterly,quarterly,4,36.0,"12,24,36",3,2,42,1,full,pattern_length,high,LGBM,medium,7
freqquarterly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h2__seed42__pps1__regfull,m3_quarterly,quarterly,4,36.0,"12,24,36",3,2,42,1,full,pattern_length,high,XGB,high,33
freqquarterly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h2__seed42__pps1__regfull,m3_quarterly,quarterly,4,36.0,"12,24,36",3,2,42,1,full,pattern_length,high,XGB,low,7
freqquarterly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h2__seed42__pps1__regfull,m3_quarterly,quarterly,4,36.0,"12,24,36",3,2,42,1,full,pattern_length,high,XGB,medium,16
freqquarterly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h2__seed42__pps1__regfull,m3_quarterly,quarterly,4,36.0,"12,24,36",3,2,42,1,full,pattern_length,low,AutoARIMA,high,1
freqquarterly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h2__seed42__pps1__regfull,m3_quarterly,quarterly,4,36.0,"12,24,36",3,2,42,1,full,pattern_length,low,AutoARIMA,low,64
freqquarterly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h2__seed42__pps1__regfull,m3_quarterly,quarterly,4,36.0,"12,24,36",3,2,42,1,full,pattern_length,low,AutoARIMA,medium,32
freqquarterly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h2__seed42__pps1__regfull,m3_quarterly,quarterly,4,36.0,"12,24,36",3,2,42,1,full,pattern_length,low,AutoETS,low,38
freqquarterly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h2__seed42__pps1__regfull,m3_quarterly,quarterly,4,36.0,"12,24,36",3,2,42,1,full,pattern_length,low,AutoETS,medium,31
freqquarterly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h2__seed42__pps1__regfull,m3_quarterly,quarterly,4,36.0,"12,24,36",3,2,42,1,full,pattern_length,low,LGBM,high,1
freqquarterly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h2__seed42__pps1__regfull,m3_quarterly,quarterly,4,36.0,"12,24,36",3,2,42,1,full,pattern_length,low,LGBM,low,42
freqquarterly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h2__seed42__pps1__regfull,m3_quarterly,quarterly,4,36.0,"12,24,36",3,2,42,1,full,pattern_length,low,LGBM,medium,15
freqquarterly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h2__seed42__pps1__regfull,m3_quarterly,quarterly,4,36.0,"12,24,36",3,2,42,1,full,pattern_length,low,XGB,low,31
freqquarterly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h2__seed42__pps1__regfull,m3_quarterly,quarterly,4,36.0,"12,24,36",3,2,42,1,full,pattern_length,low,XGB,medium,23
freqquarterly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h2__seed42__pps1__regfull,m3_quarterly,quarterly,4,36.0,"12,24,36",3,2,42,1,full,pattern_length,medium,AutoARIMA,high,35
freqquarterly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h2__seed42__pps1__regfull,m3_quarterly,quarterly,4,36.0,"12,24,36",3,2,42,1,full,pattern_length,medium,AutoARIMA,low,12
freqquarterly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h2__seed42__pps1__regfull,m3_quarterly,quarterly,4,36.0,"12,24,36",3,2,42,1,full,pattern_length,medium,AutoARIMA,medium,40
freqquarterly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h2__seed42__pps1__regfull,m3_quarterly,quarterly,4,36.0,"12,24,36",3,2,42,1,full,pattern_length,medium,AutoETS,high,28
freqquarterly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h2__seed42__pps1__regfull,m3_quarterly,quarterly,4,36.0,"12,24,36",3,2,42,1,full,pattern_length,medium,AutoETS,low,17
freqquarterly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h2__seed42__pps1__regfull,m3_quarterly,quarterly,4,36.0,"12,24,36",3,2,42,1,full,pattern_length,medium,AutoETS,medium,36
freqquarterly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h2__seed42__pps1__regfull,m3_quarterly,quarterly,4,36.0,"12,24,36",3,2,42,1,full,pattern_length,medium,LGBM,high,6
freqquarterly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h2__seed42__pps1__regfull,m3_quarterly,quarterly,4,36.0,"12,24,36",3,2,42,1,full,pattern_length,medium,LGBM,low,13
freqquarterly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h2__seed42__pps1__regfull,m3_quarterly,quarterly,4,36.0,"12,24,36",3,2,42,1,full,pattern_length,medium,LGBM,medium,17
freqquarterly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h2__seed42__pps1__regfull,m3_quarterly,quarterly,4,36.0,"12,24,36",3,2,42,1,full,pattern_length,medium,XGB,high,16
freqquarterly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h2__seed42__pps1__regfull,m3_quarterly,quarterly,4,36.0,"12,24,36",3,2,42,1,full,pattern_length,medium,XGB,low,15
freqquarterly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h2__seed42__pps1__regfull,m3_quarterly,quarterly,4,36.0,"12,24,36",3,2,42,1,full,pattern_length,medium,XGB,medium,11
freqquarterly__bins3__h4__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h4__seed42__pps1__regfull,m3_quarterly,quarterly,4,,"12,24,36",3,4,42,1,full,whole_series,high,AutoARIMA,high,63
freqquarterly__bins3__h4__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h4__seed42__pps1__regfull,m3_quarterly,quarterly,4,,"12,24,36",3,4,42,1,full,whole_series,high,AutoARIMA,low,7
freqquarterly__bins3__h4__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h4__seed42__pps1__regfull,m3_quarterly,quarterly,4,,"12,24,36",3,4,42,1,full,whole_series,high,AutoARIMA,medium,17
freqquarterly__bins3__h4__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h4__seed42__pps1__regfull,m3_quarterly,quarterly,4,,"12,24,36",3,4,42,1,full,whole_series,high,AutoETS,high,61
freqquarterly__bins3__h4__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h4__seed42__pps1__regfull,m3_quarterly,quarterly,4,,"12,24,36",3,4,42,1,full,whole_series,high,AutoETS,low,13
freqquarterly__bins3__h4__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h4__seed42__pps1__regfull,m3_quarterly,quarterly,4,,"12,24,36",3,4,42,1,full,whole_series,high,AutoETS,medium,25
freqquarterly__bins3__h4__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h4__seed42__pps1__regfull,m3_quarterly,quarterly,4,,"12,24,36",3,4,42,1,full,whole_series,high,LGBM,high,13
freqquarterly__bins3__h4__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h4__seed42__pps1__regfull,m3_quarterly,quarterly,4,,"12,24,36",3,4,42,1,full,whole_series,high,LGBM,low,6
freqquarterly__bins3__h4__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h4__seed42__pps1__regfull,m3_quarterly,quarterly,4,,"12,24,36",3,4,42,1,full,whole_series,high,LGBM,medium,8
freqquarterly__bins3__h4__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h4__seed42__pps1__regfull,m3_quarterly,quarterly,4,,"12,24,36",3,4,42,1,full,whole_series,high,XGB,high,14
