run_id,run_dir,dataset_name,frequency,seasonal_period,pattern_len,pattern_lens,qrels_n_bins,forecast_h,seed,patterns_per_series,regime_definition,task,system,metric,n_queries,mean,std,ci95_low,ci95_high,mean_p@10,mean_ap@10,mean_ndcg@15,mean_p@15,mean_ap@15
freqyearly__bins2__h6__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins2__h6__seed42__pps1__regfull,m3_yearly,yearly,1,24,"12,24,36",2,6,42,1,full,task2,random,ndcg@10,129,0.2333356119391893,0.1040810864499864,0.2154291185275587,0.2520994852732034,0.5542635658914727,0.0185416499905751,0.2328850079110616,0.5395348837209302,0.025487064302101
freqyearly__bins2__h6__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins2__h6__seed42__pps1__regfull,m3_yearly,yearly,1,24,"12,24,36",2,6,42,1,full,task1,random,ndcg@15,129,0.2414666337233759,0.0907465718760105,0.2272345044945193,0.2577970604615427,0.5465116279069767,0.0171683348595688,0.2414666337233759,0.5483204134366925,0.024612405669307
freqyearly__bins2__h6__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins2__h6__seed42__pps1__regfull,m3_yearly,yearly,1,24,"12,24,36",2,6,42,1,full,task1,raw_cosine,ndcg@15,129,0.3159534603284389,0.1580989716106604,0.2890064179834759,0.3429876780969919,0.6302325581395348,0.0233657837396369,0.3159534603284389,0.6155038759689923,0.0328993029959046
freqyearly__bins2__h6__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins2__h6__seed42__pps1__regfull,m3_yearly,yearly,1,24,"12,24,36",2,6,42,1,full,task1,raw_dtw,ndcg@15,129,0.3198401498733192,0.1589058806118016,0.2928475359030996,0.3484102310733566,0.6255813953488372,0.0236227520660853,0.3198401498733192,0.6129198966408268,0.0331690925564885
freqyearly__bins2__h6__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins2__h6__seed42__pps1__regfull,m3_yearly,yearly,1,24,"12,24,36",2,6,42,1,full,task1,raw_dtw+tsfel,ndcg@15,129,0.3582852554846355,0.1459663644325488,0.3337514281150535,0.3835678818494427,0.72015503875969,0.0283921554499627,0.3582852554846355,0.704392764857881,0.0404234425989206
freqyearly__bins2__h6__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins2__h6__seed42__pps1__regfull,m3_yearly,yearly,1,24,"12,24,36",2,6,42,1,full,task1,tsfel,ndcg@15,129,0.3637971420299875,0.1576150587173003,0.3366919439959006,0.3911690989076891,0.7356589147286822,0.0298617986525146,0.3637971420299875,0.7209302325581395,0.0426246470849306
freqyearly__bins2__h6__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins2__h6__seed42__pps1__regfull,m3_yearly,yearly,1,24,"12,24,36",2,6,42,1,full,task2,pattern_raw_cosine,ndcg@15,129,0.2980671922819356,0.146572683687733,0.272951282378211,0.3251478187277341,0.5899224806201551,0.021270328230982,0.2980671922819356,0.59328165374677,0.0305185180661669
freqyearly__bins2__h6__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins2__h6__seed42__pps1__regfull,m3_yearly,yearly,1,24,"12,24,36",2,6,42,1,full,task2,pattern_raw_cosine+pattern_tsfel,ndcg@15,129,0.3477077495039148,0.1480037796573117,0.3217620424708376,0.3727040718753412,0.6837209302325581,0.0265542593067695,0.3477077495039148,0.6677002583979329,0.0376948059298684
freqyearly__bins2__h6__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins2__h6__seed42__pps1__regfull,m3_yearly,yearly,1,24,"12,24,36",2,6,42,1,full,task2,pattern_raw_dtw,ndcg@15,129,0.3039736556652037,0.1562290616470531,0.2769231799185758,0.3306679245759082,0.6031007751937986,0.0221647814376779,0.3039736556652037,0.5968992248062015,0.0311498429926385
freqyearly__bins2__h6__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins2__h6__seed42__pps1__regfull,m3_yearly,yearly,1,24,"12,24,36",2,6,42,1,full,task2,pattern_tsfel,ndcg@15,129,0.3511490156825838,0.1486013770738797,0.3269628490587695,0.375513589011421,0.6930232558139535,0.0269906673396391,0.3511490156825838,0.6837209302325582,0.0388122049634359
freqyearly__bins2__h6__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins2__h6__seed42__pps1__regfull,m3_yearly,yearly,1,24,"12,24,36",2,6,42,1,full,task2,random,ndcg@15,129,0.2328850079110616,0.087515194594555,0.218550056209283,0.2483188086723273,0.5542635658914727,0.0185416499905751,0.2328850079110616,0.5395348837209302,0.025487064302101
freqyearly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins3__h2__seed42__pps1__regfull,m3_yearly,yearly,1,24,"12,24,36",3,2,42,1,full,task1,random,ndcg@10,129,0.1532650837547768,0.0893851156407398,0.1392246631668204,0.1696463902881564,0.3813953488372092,0.0140529231393109,0.1591514829280588,0.3839793281653746,0.0198085414116762
freqyearly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins3__h2__seed42__pps1__regfull,m3_yearly,yearly,1,24,"12,24,36",3,2,42,1,full,task1,raw_cosine,ndcg@10,129,0.2016637075780016,0.1432037097945328,0.1777310901420173,0.2256445696331289,0.4302325581395348,0.0191487905450828,0.2009849048940858,0.4237726098191214,0.0262664384088277
freqyearly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins3__h2__seed42__pps1__regfull,m3_yearly,yearly,1,24,"12,24,36",3,2,42,1,full,task1,raw_dtw,ndcg@10,129,0.2103967090931488,0.1556149537849304,0.184177556870389,0.2373612963245851,0.4449612403100775,0.0200250218709618,0.2136717098802669,0.4490956072351421,0.0283049418193093
freqyearly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins3__h2__seed42__pps1__regfull,m3_yearly,yearly,1,24,"12,24,36",3,2,42,1,full,task1,raw_dtw+tsfel,ndcg@10,129,0.2662684712778805,0.1723193622283071,0.23842387780645,0.2961383993322514,0.5302325581395348,0.0272529522146789,0.2606597359790825,0.5162790697674419,0.0375523972794271
freqyearly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins3__h2__seed42__pps1__regfull,m3_yearly,yearly,1,24,"12,24,36",3,2,42,1,full,task1,tsfel,ndcg@10,129,0.2571176244588442,0.1650451478993162,0.2291977249447088,0.2865457625025948,0.5294573643410854,0.0270265397367045,0.2597226176958029,0.5245478036175711,0.0381143447058915
freqyearly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins3__h2__seed42__pps1__regfull,m3_yearly,yearly,1,24,"12,24,36",3,2,42,1,full,task2,pattern_raw_cosine,ndcg@10,129,0.185986932270571,0.1426639730196079,0.1612899726813735,0.211346845480652,0.4201550387596899,0.0192264124632474,0.1894073221197376,0.4180878552971576,0.0268283081652326
