run_id,run_dir,dataset_name,frequency,seasonal_period,pattern_len,pattern_lens,qrels_n_bins,forecast_h,seed,patterns_per_series,regime_definition,experiment,system,n_queries,p@10,ap@10,ndcg@10,p@15,ap@15,ndcg@15,comparison,approach
freqyearly__bins2__h6__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins2__h6__seed42__pps1__regfull,m3_yearly,yearly,1,24,"12,24,36",2,6,42,1,full,exp2_whole_vs_pattern,pattern_raw_dtw,129,0.6031007751937986,0.022164781437677947,0.3155157376015612,0.5968992248062015,0.031149842992638593,0.30397365566520373,dtw,pattern
freqyearly__bins2__h6__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins2__h6__seed42__pps1__regfull,m3_yearly,yearly,1,24,"12,24,36",2,6,42,1,full,exp2_whole_vs_pattern,tsfel,129,0.7356589147286822,0.029861798652514617,0.36779847474367205,0.7209302325581395,0.04262464708493064,0.36379714202998753,tsfel,whole-series
freqyearly__bins2__h6__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins2__h6__seed42__pps1__regfull,m3_yearly,yearly,1,24,"12,24,36",2,6,42,1,full,exp2_whole_vs_pattern,pattern_tsfel,129,0.6930232558139535,0.026990667339639174,0.3564408826049116,0.6837209302325582,0.03881220496343595,0.3511490156825838,tsfel,pattern
freqyearly__bins2__h6__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins2__h6__seed42__pps1__regfull,m3_yearly,yearly,1,24,"12,24,36",2,6,42,1,full,exp3_retrieval_ablation,random,129,0.5542635658914727,0.01854164999057517,0.23333561193918934,0.5395348837209302,0.025487064302101032,0.23288500791106168,,random
freqyearly__bins2__h6__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins2__h6__seed42__pps1__regfull,m3_yearly,yearly,1,24,"12,24,36",2,6,42,1,full,exp3_retrieval_ablation,pattern_tsfel,129,0.6930232558139535,0.026990667339639174,0.3564408826049116,0.6837209302325582,0.03881220496343595,0.3511490156825838,,best_content_baseline
freqyearly__bins2__h6__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins2__h6__seed42__pps1__regfull,m3_yearly,yearly,1,12,"12,24,36",2,6,42,1,full,exp4_pattern_length_sensitivity,pattern_tsfel,129,0.7356589147286822,0.029063545359520344,0.3704165512359884,0.7229974160206719,0.04195622129278242,0.3584094990238528,,
freqyearly__bins2__h6__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins2__h6__seed42__pps1__regfull,m3_yearly,yearly,1,12,"12,24,36",2,6,42,1,full,exp4_pattern_length_sensitivity,pattern_raw_dtw,129,0.6147286821705427,0.021889572892742588,0.28371402566935755,0.6134366925064599,0.03153931762981944,0.28572260081584644,,
freqyearly__bins2__h6__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins2__h6__seed42__pps1__regfull,m3_yearly,yearly,1,12,"12,24,36",2,6,42,1,full,exp4_pattern_length_sensitivity,pattern_raw_cosine,129,0.5968992248062015,0.02138681892920192,0.27840228758133606,0.592764857881137,0.030388711770048055,0.2744189403260261,,
freqyearly__bins2__h6__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins2__h6__seed42__pps1__regfull,m3_yearly,yearly,1,24,"12,24,36",2,6,42,1,full,exp4_pattern_length_sensitivity,pattern_tsfel,129,0.6930232558139535,0.026990667339639174,0.3564408826049116,0.6837209302325582,0.03881220496343595,0.3511490156825838,,
freqyearly__bins2__h6__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins2__h6__seed42__pps1__regfull,m3_yearly,yearly,1,24,"12,24,36",2,6,42,1,full,exp4_pattern_length_sensitivity,pattern_raw_dtw,129,0.6031007751937986,0.022164781437677947,0.3155157376015612,0.5968992248062015,0.031149842992638593,0.30397365566520373,,
freqyearly__bins2__h6__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins2__h6__seed42__pps1__regfull,m3_yearly,yearly,1,24,"12,24,36",2,6,42,1,full,exp4_pattern_length_sensitivity,pattern_raw_cosine,129,0.5899224806201551,0.021270328230982086,0.2999015111990644,0.59328165374677,0.030518518066166973,0.2980671922819356,,
freqyearly__bins2__h6__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins2__h6__seed42__pps1__regfull,m3_yearly,yearly,1,36,"12,24,36",2,6,42,1,full,exp4_pattern_length_sensitivity,pattern_tsfel,129,0.7186046511627908,0.02945530834439204,0.38114089062065615,0.7069767441860465,0.04235668909488946,0.37567070753834003,,
freqyearly__bins2__h6__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins2__h6__seed42__pps1__regfull,m3_yearly,yearly,1,36,"12,24,36",2,6,42,1,full,exp4_pattern_length_sensitivity,pattern_raw_cosine,129,0.6217054263565892,0.022679907049251907,0.31364440460320236,0.6222222222222222,0.032910747879996184,0.3171508646578533,,
freqyearly__bins2__h6__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins2__h6__seed42__pps1__regfull,m3_yearly,yearly,1,36,"12,24,36",2,6,42,1,full,exp4_pattern_length_sensitivity,pattern_raw_dtw,129,0.6217054263565891,0.023102758272084654,0.31278372734617277,0.6222222222222223,0.033288274143726454,0.31712609805423725,,
freqyearly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins3__h2__seed42__pps1__regfull,m3_yearly,yearly,1,24,"12,24,36",3,2,42,1,full,exp1_pattern_main,pattern_tsfel,129,0.5325581395348836,0.027474600499649754,0.2508881753728126,0.5204134366925064,0.03843113642765801,0.24941192025061734,,
freqyearly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins3__h2__seed42__pps1__regfull,m3_yearly,yearly,1,24,"12,24,36",3,2,42,1,full,exp1_pattern_main,pattern_raw_cosine+pattern_tsfel,129,0.5286821705426356,0.02722208375533497,0.24894650752444894,0.5219638242894057,0.038374145040112335,0.2518215551552877,,
freqyearly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins3__h2__seed42__pps1__regfull,m3_yearly,yearly,1,24,"12,24,36",3,2,42,1,full,exp1_pattern_main,pattern_raw_cosine,129,0.42015503875968996,0.019226412463247432,0.18598693227057103,0.4180878552971576,0.02682830816523263,0.18940732211973763,,
freqyearly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins3__h2__seed42__pps1__regfull,m3_yearly,yearly,1,24,"12,24,36",3,2,42,1,full,exp1_pattern_main,pattern_raw_dtw,129,0.4279069767441861,0.019851526948865744,0.18567440131479337,0.4263565891472868,0.027644193158479956,0.18897265005228195,,
freqyearly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins3__h2__seed42__pps1__regfull,m3_yearly,yearly,1,24,"12,24,36",3,2,42,1,full,exp1_pattern_main,random,129,0.3682170542635659,0.014169732146779494,0.1504837769434134,0.37571059431524545,0.019987987180488397,0.15475671122666587,,
freqyearly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins3__h2__seed42__pps1__regfull,m3_yearly,yearly,1,24,"12,24,36",3,2,42,1,full,exp2_whole_vs_pattern,raw_cosine,129,0.43023255813953487,0.0191487905450828,0.20166370757800164,0.4237726098191214,0.02626643840882779,0.20098490489408583,cosine,whole-series
freqyearly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins3__h2__seed42__pps1__regfull,m3_yearly,yearly,1,24,"12,24,36",3,2,42,1,full,exp2_whole_vs_pattern,pattern_raw_cosine,129,0.42015503875968996,0.019226412463247432,0.18598693227057103,0.4180878552971576,0.02682830816523263,0.18940732211973763,cosine,pattern
